iter,R_mom,R_div
730,8.727209e-02,2.085295e-02
731,8.724611e-02,2.093341e-02
732,8.721921e-02,2.100368e-02
733,8.719145e-02,2.106630e-02
734,8.716277e-02,2.112366e-02
735,8.713311e-02,2.117771e-02
736,8.710256e-02,2.122995e-02
737,8.707108e-02,2.128153e-02
738,8.703911e-02,2.133326e-02
739,8.700644e-02,2.138564e-02
740,8.697293e-02,2.143909e-02
741,8.693864e-02,2.149386e-02
742,8.690343e-02,2.155002e-02
743,8.686733e-02,2.160740e-02
744,8.683040e-02,2.166576e-02
745,8.679275e-02,2.172494e-02
746,8.675460e-02,2.159878e-02
747,8.671564e-02,2.186208e-02
748,8.667581e-02,2.221612e-02
749,8.663495e-02,2.256674e-02
750,8.659330e-02,2.292110e-02
751,8.655087e-02,2.327131e-02
752,8.650769e-02,2.360860e-02
753,8.646405e-02,2.392684e-02
754,8.641987e-02,2.422123e-02
755,8.637499e-02,2.449040e-02
756,8.632941e-02,2.473509e-02
757,8.628312e-02,2.495465e-02
758,8.623615e-02,2.515047e-02
759,8.618842e-02,2.532716e-02
760,8.613999e-02,2.548905e-02
761,8.609118e-02,2.563987e-02
762,8.604172e-02,2.578217e-02
763,8.599157e-02,2.591858e-02
764,8.594084e-02,2.605128e-02
765,8.588950e-02,2.618199e-02
766,8.583751e-02,2.631137e-02
767,8.578515e-02,2.644056e-02
768,8.573251e-02,2.657016e-02
769,8.567927e-02,2.669991e-02
770,8.562543e-02,2.683017e-02
771,8.557132e-02,2.696086e-02
772,8.551666e-02,2.709230e-02
773,8.546152e-02,2.722434e-02
